START,,,,,,,,,,
5,11,,,,,,,,,
3.251 ,3.035 ,2.637 ,2.066 ,1.706 ,,,,,,
3.479 ,3.323 ,2.963 ,2.350 ,1.925 ,,,,,,
3.670 ,3.530 ,3.231 ,2.608 ,2.137 ,,,,,,
4.272 ,3.848 ,3.872 ,3.392 ,2.855 ,,,,,,
END,,,,,,,,,,
START,,,,,,,,,,
5,11,,,,,,,,,
5 ,10 ,20 ,50 ,100 ,,,,,,
0.5,1,2,3,4,5,7.5,10,12.5,15,25
1.022 ,0.994 ,0.976 ,0.951 ,0.916 ,,,,,,
1.043 ,0.992 ,0.957 ,0.927 ,0.905 ,,,,,,
1.168 ,1.075 ,1.002 ,0.940 ,0.910 ,,,,,,
1.309 ,1.185 ,1.077 ,0.977 ,0.928 ,,,,,,
1.439 ,1.299 ,1.162 ,1.026 ,0.956 ,,,,,,
1.551 ,1.408 ,1.250 ,1.080 ,0.990 ,,,,,,
1.758 ,1.641 ,1.459 ,1.224 ,1.088 ,,,,,,
1.890 ,1.817 ,1.640 ,1.368 ,1.192 ,,,,,,
1.984 ,1.945 ,1.791 ,1.502 ,1.297 ,,,,,,
2.063 ,2.034 ,1.914 ,1.624 ,1.397 ,,,,,,
2.327 ,2.149 ,2.198 ,1.990 ,1.736 ,,,,,,
END,,,,,,,,,,
START,,,,,,,,,,
5,11,,,,,,,,,
5 ,10 ,20 ,50 ,100 ,,,,,,
0.5,1,2,3,4,5,7.5,10,12.5,15,25
0.911 ,0.891 ,0.877 ,0.858 ,0.830 ,,,,,,
0.890 ,0.854 ,0.830 ,0.810 ,0.792 ,,,,,,
0.945 ,0.884 ,0.836 ,0.794 ,0.773 ,,,,,,
1.024 ,0.945 ,0.874 ,0.808 ,0.774 ,,,,,,
1.100 ,1.012 ,0.923 ,0.833 ,0.786 ,,,,,,
1.167 ,1.078 ,0.976 ,0.864 ,0.804 ,,,,,,
1.290 ,1.222 ,1.106 ,0.952 ,0.862 ,,,,,,
1.367 ,1.330 ,1.219 ,1.043 ,0.927 ,,,,,,
1.421 ,1.408 ,1.314 ,1.128 ,0.993 ,,,,,,
1.467 ,1.462 ,1.391 ,1.205 ,1.057 ,,,,,,
1.627 ,1.519 ,1.565 ,1.437 ,1.272 ,,,,,,
END,,,,,,,,,,
START,,,,,,,,,,
5,11,,,,,,,,,
5 ,10 ,20 ,50 ,100 ,,,,,,
0.5,1,2,3,4,5,7.5,10,12.5,15,25
0.835 ,0.818 ,0.807 ,0.792 ,0.768 ,,,,,,
0.790 ,0.763 ,0.740 ,0.727 ,0.713 ,,,,,,
0.808 ,0.764 ,0.728 ,0.696 ,0.679 ,,,,,,
0.856 ,0.790 ,0.747 ,0.697 ,0.671 ,,,,,,
0.906 ,0.843 ,0.777 ,0.710 ,0.674 ,,,,,,
0.951 ,0.888 ,0.813 ,0.729 ,0.684 ,,,,,,
1.033 ,0.987 ,0.903 ,0.789 ,0.721 ,,,,,,
1.084 ,1.063 ,0.983 ,0.852 ,0.766 ,,,,,,
1.120 ,1.117 ,1.050 ,0.913 ,0.812 ,,,,,,
1.151 ,1.153 ,1.104 ,0.968 ,0.858 ,,,,,,
1.262 ,1.186 ,1.226 ,1.135 ,1.013 ,,,,,,
END,,,,,,,,,,
START,,,,,,,,,,
5,11,,,,,,,,,
5 ,10 ,20 ,50 ,100 ,,,,,,
0.5,1,2,3,4,5,7.5,10,12.5,15,25
0.783 ,0.766 ,0.757 ,0.744 ,0.724 ,,,,,,
0.720 ,0.697 ,0.683 ,0.669 ,0.658 ,,,,,,
0.716 ,0.682 ,0.653 ,0.627 ,0.615 ,,,,,,
0.746 ,0.701 ,0.660 ,0.619 ,0.598 ,,,,,,
0.780 ,0.731 ,0.679 ,0.625 ,0.593 ,,,,,,
0.812 ,0.763 ,0.704 ,0.638 ,0.601 ,,,,,,
0.870 ,0.836 ,0.770 ,0.680 ,0.625 ,,,,,,
0.907 ,0.893 ,0.830 ,0.727 ,0.658 ,,,,,,
0.932 ,0.933 ,0.881 ,0.773 ,0.693 ,,,,,,
0.954 ,0.959 ,0.922 ,0.815 ,0.728 ,,,,,,
1.036 ,0.979 ,1.013 ,0.943 ,0.847 ,,,,,,
END,,,,,,,,,,
