START,,,,,,,,,,,,,,,,
5,17,,,,,,,,,,,,,,,
1.564,1.76,1.99,2.375,2.677,,,,,,,,,,,,
END,,,,,,,,,,,,,,,,
START,,,,,,,,,,,,,,,,
5,17,,,,,,,,,,,,,,,
5,10,20,50,100,,,,,,,,,,,,
0.003,0.005,0.0075,0.0125,0.015,0.025,0.03,0.05,0.1,0.15,0.12,0.25,0.3,0.35,0.4,0.45,0.5
-0.032,-0.032,-0.032,-0.032,-0.032,,,,,,,,,,,,
-0.036,-0.036,-0.036,-0.036,-0.036,,,,,,,,,,,,
-0.028,-0.028,-0.028,-0.018,-0.018,,,,,,,,,,,,
-0.033,-0.033,-0.033,-0.033,-0.033,,,,,,,,,,,,
-0.03,-0.03,-0.037,0.015,0.015,,,,,,,,,,,,
-0.013,-0.013,-0.013,-0.013,-0.013,,,,,,,,,,,,
-0.025,-0.021,-0.013,0.077,0.077,,,,,,,,,,,,
-0.011,0.003,0.022,0.057,0.168,,,,,,,,,,,,
0.049,0.087,0.14,0.242,0.378,,,,,,,,,,,,
0.127,0.186,0.263,0.404,0.529,,,,,,,,,,,,
0.215,0.29,0.383,0.536,0.646,,,,,,,,,,,,
0.313,0.402,0.504,0.665,0.778,,,,,,,,,,,,
0.425,0.523,0.632,0.799,0.916,,,,,,,,,,,,
0.556,0.664,0.782,0.966,1.098,,,,,,,,,,,,
0.715,0.832,0.96,1.165,1.308,,,,,,,,,,,,
0.916,1.044,1.191,1.433,1.616,,,,,,,,,,,,
1.177,1.319,1.489,1.775,2,,,,,,,,,,,,
END,,,,,,,,,,,,,,,,
START,,,,,,,,,,,,,,,,
5,17,,,,,,,,,,,,,,,
5,10,20,50,100,,,,,,,,,,,,
0.003,0.005,0.0075,0.0125,0.015,0.025,0.03,0.05,0.1,0.15,0.12,0.25,0.3,0.35,0.4,0.45,0.5
-0.04,-0.04,-0.04,-0.04,-0.04,,,,,,,,,,,,
-0.044,-0.044,-0.044,-0.044,-0.044,,,,,,,,,,,,
-0.038,-0.038,-0.038,-0.036,-0.036,,,,,,,,,,,,
-0.056,-0.056,-0.056,-0.056,-0.056,,,,,,,,,,,,
-0.038,-0.038,-0.033,-0.004,-0.004,,,,,,,,,,,,
-0.018,-0.018,-0.018,-0.018,-0.018,,,,,,,,,,,,
-0.022,-0.036,-0.024,0.049,0.049,,,,,,,,,,,,
-0.024,-0.014,0.001,0.019,0.126,,,,,,,,,,,,
0.027,0.058,0.101,0.183,0.297,,,,,,,,,,,,
0.092,0.14,0.203,0.316,0.419,,,,,,,,,,,,
0.165,0.226,0.3,0.423,0.513,,,,,,,,,,,,
0.245,0.316,0.398,0.527,0.619,,,,,,,,,,,,
0.336,0.415,0.501,0.635,0.729,,,,,,,,,,,,
0.443,0.528,0.622,0.769,0.875,,,,,,,,,,,,
0.571,0.663,0.765,0.928,1.042,,,,,,,,,,,,
0.733,0.834,0.95,1.143,1.289,,,,,,,,,,,,
0.944,1.055,1.189,1.416,1.594,,,,,,,,,,,,
END,,,,
START,,,,
5,17,,,
5,10,20,50,100,,,,,,,,,,,,
0.003,0.005,0.0075,0.0125,0.015,0.025,0.03,0.05,0.1,0.15,0.12,0.25,0.3,0.35,0.4,0.45,0.5
0.928,0.928,0.928,0.928,0.928,,,,,,,,,,,,
0.991,0.991,0.991,0.991,0.991,,,,,,,,,,,,
0.984,0.984,0.984,0.944,0.944,,,,,,,,,,,,
1.026,1.026,1.026,1.026,1.026,,,,,,,,,,,,
0.93,0.93,0.944,0.925,0.925,,,,,,,,,,,,
0.922,0.922,0.922,0.922,0.922,,,,,,,,,,,,
0.839,0.891,0.907,0.959,0.959,,,,,,,,,,,,
0.82,0.877,0.912,0.991,1.146,,,,,,,,,,,,
0.849,0.957,1.095,1.415,1.785,,,,,,,,,,,,
0.954,1.143,1.394,1.883,2.252,,,,,,,,,,,,
1.114,1.384,1.72,2.271,2.603,,,,,,,,,,,,
1.315,1.657,2.047,2.622,2.968,,,,,,,,,,,,
1.533,1.952,2.372,2.959,3.316,,,,,,,,,,,,
1.83,2.278,2.73,3.359,3.755,,,,,,,,,,,,
2.156,2.648,3.131,3.805,4.228,,,,,,,,,,,,
2.554,3.094,3.631,4.394,4.922,,,,,,,,,,,,
3.055,3.65,4.25,5.12,5.762,,,,,,,,,,,,
END,,,,,,,,,,,,,,,,
START,,,,,,,,,,,,,,,,
5,17,,,,,,,,,,,,,,,
5,10,20,50,100,,,,,,,,,,,,
0.003,0.005,0.0075,0.0125,0.015,0.025,0.03,0.05,0.1,0.15,0.12,0.25,0.3,0.35,0.4,0.45,0.5
0.951,0.951,0.951,0.951,0.951,,,,,,,,,,,,
1.035,1.035,1.035,1.035,1.035,,,,,,,,,,,,
1.063,1.063,1.063,1.015,1.015,,,,,,,,,,,,
1.165,1.165,1.165,1.165,1.165,,,,,,,,,,,,
1.08,1.08,1.059,1.082,1.082,,,,,,,,,,,,
1.126,1.126,1.126,1.126,1.126,,,,,,,,,,,,
1.108,1.091,1.101,1.219,1.219,,,,,,,,,,,,
1.13,1.144,1.18,1.273,1.327,,,,,,,,,,,,
1.239,1.288,1.344,1.434,1.407,,,,,,,,,,,,
1.351,1.404,1.456,1.529,1.457,,,,,,,,,,,,
1.459,1.508,1.558,1.641,1.608,,,,,,,,,,,,
1.573,1.62,1.681,1.795,1.767,,,,,,,,,,,,
1.705,1.759,1.847,2.002,1.997,,,,,,,,,,,,
1.867,1.937,2.063,2.261,2.261,,,,,,,,,,,,
2.074,2.171,2.346,2.601,2.613,,,,,,,,,,,,
2.341,2.473,2.707,3.031,3.082,,,,,,,,,,,,
2.69,2.868,3.18,3.604,3.714,,,,,,,,,,,,
END,,,,,,,,,,,,,,,,
START,,,,,,,,,,,,,,,,
5,17,,,,,,,,,,,,,,,
5,10,20,50,100,,,,,,,,,,,,
0.003,0.005,0.0075,0.0125,0.015,0.025,0.03,0.05,0.1,0.15,0.12,0.25,0.3,0.35,0.4,0.45,0.5
0.845,0.845,0.845,0.845,0.845,,,,,,,,,,,,
0.924,0.924,0.924,0.924,0.924,,,,,,,,,,,,
0.967,0.967,0.967,0.851,0.851,,,,,,,,,,,,
0.967,0.967,0.967,0.967,0.967,,,,,,,,,,,,
0.974,0.974,0.924,0.837,0.837,,,,,,,,,,,,
0.885,0.885,0.885,0.885,0.885,,,,,,,,,,,,
0.984,0.934,0.903,0.85,0.85,,,,,,,,,,,,
0.956,0.924,0.904,0.898,0.855,,,,,,,,,,,,
0.95,0.929,0.913,0.907,0.833,,,,,,,,,,,,
0.962,0.941,0.924,0.92,0.828,,,,,,,,,,,,
0.984,0.961,0.948,0.956,0.891,,,,,,,,,,,,
1.017,0.996,0.993,1.02,0.962,,,,,,,,,,,,
1.066,1.052,1.065,1.114,1.07,,,,,,,,,,,,
1.136,1.131,1.164,1.236,1.197,,,,,,,,,,,,
1.232,1.241,1.299,1.4,1.368,,,,,,,,,,,,
1.362,1.387,1.475,1.611,1.598,,,,,,,,,,,,
1.536,1.582,1.708,1.893,1.908,,,,,,,,,,,,
END,,,,
START,,,,,,,,,,,,,,,,
5,17,,,,,,,,,,,,,,,
5,10,20,50,100,,,,,,,,,,,,
0.003,0.005,0.0075,0.0125,0.015,0.025,0.03,0.05,0.1,0.15,0.12,0.25,0.3,0.35,0.4,0.45,0.5
0.746,0.746,0.746,0.746,0.746,,,,,,,,,,,,
0.818,0.818,0.818,0.818,0.818,,,,,,,,,,,,
0.874,0.874,0.874,0.72,0.72,,,,,,,,,,,,
0.816,0.816,0.816,0.816,0.816,,,,,,,,,,,,
0.878,0.878,0.808,0.684,0.684,,,,,,,,,,,,
0.727,0.727,0.727,0.727,0.727,,,,,,,,,,,,
0.883,0.813,0.763,0.667,0.667,,,,,,,,,,,,
0.834,0.781,0.742,0.707,0.649,,,,,,,,,,,,
0.791,0.749,0.714,0.685,0.61,,,,,,,,,,,,
0.776,0.735,0.702,0.679,0.593,,,,,,,,,,,,
0.774,0.734,0.707,0.694,0.631,,,,,,,,,,,,
0.785,0.748,0.729,0.731,0.674,,,,,,,,,,,,
0.81,0.778,0.771,0.79,0.744,,,,,,,,,,,,
0.85,0.827,0.834,0.869,0.825,,,,,,,,,,,,
0.911,0.897,0.921,0.975,0.937,,,,,,,,,,,,
0.994,0.992,1.036,1.114,1.089,,,,,,,,,,,,
1.109,1.12,1.189,1.3,1.293,,,,,,,,,,,,
END,,,,,,,,,,,,,,,,
START,,,,,,,,,,,,,,,,
5,17,,,,,,,,,,,,,,,
5,10,20,50,100,,,,,,,,,,,,
0.003,0.005,0.0075,0.0125,0.015,0.025,0.03,0.05,0.1,0.15,0.12,0.25,0.3,0.35,0.4,0.45,0.5
0.675,0.675,0.675,0.675,0.675,,,,,,,,,,,,
0.743,0.743,0.743,0.743,0.743,,,,,,,,,,,,
0.809,0.809,0.809,0.632,0.632,,,,,,,,,,,,
0.713,0.713,0.713,0.713,0.713,,,,,,,,,,,,
0.81,0.81,0.727,0.586,0.586,,,,,,,,,,,,
0.625,0.625,0.625,0.625,0.625,,,,,,,,,,,,
0.813,0.732,0.672,0.556,0.556,,,,,,,,,,,,
0.752,0.689,0.64,0.593,0.531,,,,,,,,,,,,
0.692,0.64,0.598,0.56,0.488,,,,,,,,,,,,
0.665,0.616,0.577,0.547,0.469,,,,,,,,,,,,
0.653,0.607,0.574,0.554,0.494,,,,,,,,,,,,
0.654,0.612,0.587,0.579,0.524,,,,,,,,,,,,
0.668,0.631,0.615,0.62,0.575,,,,,,,,,,,,
0.694,0.664,0.66,0.677,0.635,,,,,,,,,,,,
0.737,0.714,0.723,0.756,0.717,,,,,,,,,,,,
0.798,0.784,0.808,0.859,0.83,,,,,,,,,,,,
0.882,0.879,0.922,0.997,0.982,,,,,,,,,,,,
END,,,,,,,,,,,,,,,,
START,,,,,,,,,,,,,,,,
5,17,,,,,,,,,,,,,,,
5,10,20,50,100,,,,,,,,,,,,
0.003,0.005,0.0075,0.0125,0.015,0.025,0.03,0.05,0.1,0.15,0.12,0.25,0.3,0.35,0.4,0.45,0.5
0.628,0.628,0.628,0.628,0.628,,,,,,,,,,,,
0.691,0.691,0.691,0.691,0.691,,,,,,,,,,,,
0.762,0.762,0.762,0.569,0.569,,,,,,,,,,,,
0.642,0.642,0.642,0.642,0.642,,,,,,,,,,,,
0.763,0.763,0.675,0.519,0.519,,,,,,,,,,,,
0.558,0.558,0.558,0.558,0.558,,,,,,,,,,,,
0.767,0.673,0.61,0.483,0.483,,,,,,,,,,,,
0.695,0.625,0.571,0.516,0.454,,,,,,,,,,,,
0.624,0.568,0.522,0.48,0.411,,,,,,,,,,,,
0.591,0.539,0.498,0.464,0.391,,,,,,,,,,,,
0.574,0.526,0.491,0.466,0.409,,,,,,,,,,,,
0.57,0.525,0.498,0.484,0.432,,,,,,,,,,,,
0.577,0.538,0.518,0.516,0.471,,,,,,,,,,,,
0.596,0.562,0.552,0.56,0.518,,,,,,,,,,,,
0.627,0.601,0.602,0.622,0.583,,,,,,,,,,,,
0.675,0.655,0.668,0.703,0.673,,,,,,,,,,,,
0.741,0.73,0.759,0.813,0.793,,,,,,,,,,,,
END,,,,,,,,,,,,,,,,
START,,,,,,,,,,,,,,,,
5,17,,,,,,,,,,,,,,,
5,10,20,50,100,,,,,,,,,,,,
0.003,0.005,0.0075,0.0125,0.015,0.025,0.03,0.05,0.1,0.15,0.12,0.25,0.3,0.35,0.4,0.45,0.5
0.947,0.947,0.947,0.947,0.947,,,,,,,,,,,,
1.03,1.03,1.03,1.03,1.03,,,,,,,,,,,,
1.056,1.056,1.056,1.011,1.011,,,,,,,,,,,,
1.163,1.163,1.163,1.163,1.163,,,,,,,,,,,,
1.068,1.068,1.051,1.077,1.077,,,,,,,,,,,,
1.126,1.126,1.126,1.126,1.126,,,,,,,,,,,,
1.085,1.075,1.093,1.211,1.211,,,,,,,,,,,,
1.095,1.12,1.165,1.265,1.314,,,,,,,,,,,,
1.163,1.229,1.298,1.397,1.37,,,,,,,,,,,,
1.222,1.298,1.365,1.448,1.378,,,,,,,,,,,,
1.262,1.338,1.404,1.495,1.464
1.291,1.368,1.444,1.559,1.537
1.317,1.401,1.5,1.649,1.65
1.349,1.446,1.576,1.757,1.764
1.393,1.513,1.681,1.903,1.924
1.458,1.606,1.818,2.084,2.139
1.555,1.738,2.004,2.334,2.434
END,,,,
