curie,label,retrieved_at
CHEBI:33292,fuel,2025-10-19T07:20:44.046613
CHEBI:64709,organic acid,2025-10-19T07:20:44.047920
CHEBI:33709,amino acid,2025-10-19T07:20:44.048177
CHEBI:33281,antimicrobial agent,2025-10-19T07:20:44.048476
CHEBI:33229,vitamin (role),2025-10-19T07:20:44.048778
CHEBI:33694,biomacromolecule,2025-10-19T07:20:44.048974
CHEBI:25212,metabolite,2025-10-19T07:20:44.049831
CHEBI:10545,electron,2025-10-19T07:20:44.217088
CHEBI:30225,positron,2025-10-19T07:20:44.217714
CHEBI:36356,muon,2025-10-19T07:20:44.218534
CHEBI:36355,tau lepton,2025-10-19T07:20:44.219101
CHEBI:30223,electron neutrino,2025-10-19T07:20:44.219390
CHEBI:36353,muon neutrino,2025-10-19T07:20:44.219621
CHEBI:36354,tau neutrino,2025-10-19T07:20:44.219822
CHEBI:36366,up quark,2025-10-19T07:20:44.220022
CHEBI:36367,down quark,2025-10-19T07:20:44.220217
CHEBI:36369,charm quark,2025-10-19T07:20:44.220402
CHEBI:36368,strange quark,2025-10-19T07:20:44.220588
CHEBI:36371,top quark,2025-10-19T07:20:44.220774
CHEBI:36370,bottom quark,2025-10-19T07:20:44.220959
CHEBI:30212,photon,2025-10-19T07:20:44.221372
CHEBI:36343,composite particle,2025-10-19T07:20:44.221889
CHEBI:36344,hadron,2025-10-19T07:20:44.222181
CHEBI:146278,Higgs boson,2025-10-19T07:20:44.222836
CHEBI:24636,proton,2025-10-19T07:20:44.223405
CHEBI:33254,,2025-10-19T07:20:44.223868
CHEBI:30216,alpha-particle,2025-10-19T07:20:44.224132
CHEBI:29233,deuteron,2025-10-19T07:20:44.224649
CHEBI:29234,triton,2025-10-19T07:20:44.224858
CHEBI:50860,organic molecular entity,2025-10-19T07:20:44.759066
CHEBI:50839,,2025-10-19T07:20:44.759849
CHEBI:33240,coordination entity,2025-10-19T07:20:44.760327
CHEBI:33674,s-block molecular entity,2025-10-19T07:20:44.761026
CHEBI:33675,p-block molecular entity,2025-10-19T07:20:44.761576
CHEBI:33561,d-block element atom,2025-10-19T07:20:44.762510
CHEBI:33562,f-block element atom,2025-10-19T07:20:44.763114
CHEBI:22314,alkali metal atom,2025-10-19T07:20:44.764191
CHEBI:22315,alkaloid,2025-10-19T07:20:44.765752
CHEBI:27081,transition element atom,2025-10-19T07:20:44.766649
CHEBI:33768,titanium group molecular entity,2025-10-19T07:20:44.767151
CHEBI:33769,fuconates,2025-10-19T07:20:44.767747
CHEBI:33303,chalcogen,2025-10-19T07:20:44.768087
CHEBI:47902,idopyranuronic acid,2025-10-19T07:20:44.768867
CHEBI:33310,neon atom,2025-10-19T07:20:44.769483
CHEBI:33559,s-block element atom,2025-10-19T07:20:44.769821
CHEBI:25585,nonmetal atom,2025-10-19T07:20:44.770708
CHEBI:39141,Bronsted acid,2025-10-19T07:20:45.306100
CHEBI:39142,Bronsted base,2025-10-19T07:20:45.306800
CHEBI:50796,nanotube,2025-10-19T07:20:45.307803
CHEBI:50803,nanoparticle,2025-10-19T07:20:45.308496
CHEBI:50805,nanorod,2025-10-19T07:20:45.309057
CHEBI:50853,quantum dot,2025-10-19T07:20:45.310210
CHEBI:23357,cofactor,2025-10-19T07:20:45.342316
CHEBI:18276,dihydrogen,2025-10-19T07:20:48.129731
CHEBI:27214,uranium atom,2025-10-19T07:20:48.666761
CHEBI:33385,thorium,2025-10-19T07:20:48.667387
CHEBI:25812,ozone,2025-10-19T07:20:48.778460
CHEBI:33101,nitrogen dioxide,2025-10-19T07:20:48.778724
CHEBI:18422,sulfur dioxide,2025-10-19T07:20:48.779368
CHEBI:17245,carbon monoxide,2025-10-19T07:20:48.779811
CHEBI:16716,benzene,2025-10-19T07:20:48.780563
CHEBI:16842,formaldehyde,2025-10-19T07:20:48.781022
CHEBI:134179,volatile organic compound,2025-10-19T07:20:48.781608
CHEBI:33848,polycyclic arene,2025-10-19T07:20:48.782103
CHEBI:24527,herbicide,2025-10-19T07:20:48.784167
CHEBI:24852,insecticide,2025-10-19T07:20:48.784651
CHEBI:24127,fungicide,2025-10-19T07:20:48.785119
CHEBI:33288,rodenticide,2025-10-19T07:20:48.785420
CHEBI:25708,organophosphate insecticide,2025-10-19T07:20:48.785877
CHEBI:25705,organochlorine insecticide,2025-10-19T07:20:48.786153
CHEBI:26413,pyrethroid insecticide,2025-10-19T07:20:48.786714
CHEBI:38461,carbamate insecticide,2025-10-19T07:20:48.787341
CHEBI:25540,neonicotinoid insectide,2025-10-19T07:20:48.787761
CHEBI:27744,glyphosate,2025-10-19T07:20:48.788248
CHEBI:28112,nickel atom,2025-10-19T07:20:48.790293
CHEBI:28694,copper atom,2025-10-19T07:20:48.790784
CHEBI:27363,zinc atom,2025-10-19T07:20:48.791055
CHEBI:18291,manganese atom,2025-10-19T07:20:48.791550
CHEBI:27638,cobalt atom,2025-10-19T07:20:48.792062
CHEBI:17632,nitrate,2025-10-19T07:20:48.795255
CHEBI:17051,fluoride,2025-10-19T07:20:48.795641
CHEBI:172397,perfluoroalkyl substance,2025-10-19T07:20:48.796972
CHEBI:52217,pharmaceutical,2025-10-19T07:20:48.797878
CHEBI:25944,pesticide,2025-10-19T07:20:48.798219
CHEBI:33216,bisphenol A,2025-10-19T07:20:48.798597
CHEBI:26092,phthalate,2025-10-19T07:20:48.799863
CHEBI:53156,polychlorobiphenyl,2025-10-19T07:20:48.800409
CHEBI:16130,DDT,2025-10-19T07:20:48.802990
CHEBI:85122,paraben,2025-10-19T07:20:48.804373
CHEBI:164200,triclosan,2025-10-19T07:20:48.806321
CHEBI:172368,brominated flame retardant,2025-10-19T07:20:48.806633
CHEBI:30145,lithium atom,2025-10-19T07:20:48.887841
CHEBI:33418,graphite,2025-10-19T07:20:48.888486
CHEBI:33372,neodymium atom,2025-10-19T07:20:48.889062
CHEBI:33377,dysprosium atom,2025-10-19T07:20:48.889445
CHEBI:49828,praseodymium atom,2025-10-19T07:20:48.890083
CHEBI:33376,terbium atom,2025-10-19T07:20:48.890506
CHEBI:32999,europium atom,2025-10-19T07:20:48.891194
CHEBI:33331,yttrium atom,2025-10-19T07:20:48.891723
CHEBI:33369,cerium,2025-10-19T07:20:48.892039
CHEBI:33336,lanthanum atom,2025-10-19T07:20:48.892396
CHEBI:49631,gallium atom,2025-10-19T07:20:48.892965
CHEBI:30441,germanium atom,2025-10-19T07:20:48.893532
CHEBI:30430,indium atom,2025-10-19T07:20:48.893819
CHEBI:30452,tellurium atom,2025-10-19T07:20:48.894228
CHEBI:27563,arsenic atom,2025-10-19T07:20:48.894618
CHEBI:33341,titanium atom,2025-10-19T07:20:48.894864
CHEBI:27698,vanadium atom,2025-10-19T07:20:48.895116
CHEBI:28073,chromium atom,2025-10-19T07:20:48.895489
CHEBI:27998,tungsten,2025-10-19T07:20:48.896047
CHEBI:33348,tantalum atom,2025-10-19T07:20:48.896381
CHEBI:33344,niobium atom,2025-10-19T07:20:48.896657
CHEBI:33342,zirconium atom,2025-10-19T07:20:48.896905
CHEBI:33343,hafnium atom,2025-10-19T07:20:48.897147
CHEBI:33400,platinum(0),2025-10-19T07:20:48.897562
CHEBI:33363,palladium,2025-10-19T07:20:48.897904
CHEBI:33359,rhodium atom,2025-10-19T07:20:48.898603
CHEBI:49666,iridium atom,2025-10-19T07:20:48.899280
CHEBI:30682,ruthenium atom,2025-10-19T07:20:48.900107
CHEBI:30513,antimony atom,2025-10-19T07:20:48.900658
CHEBI:33301,bismuth atom,2025-10-19T07:20:48.900983
CHEBI:30501,beryllium atom,2025-10-19T07:20:48.901447
CHEBI:25107,magnesium atom,2025-10-19T07:20:48.902020
CHEBI:28984,aluminium atom,2025-10-19T07:20:48.902708
CHEBI:27007,tin atom,2025-10-19T07:20:48.903325
CHEBI:35437,calcium difluoride,2025-10-19T07:20:48.903954
CHEBI:133326,barium sulfate,2025-10-19T07:20:48.904566
CHEBI:33681,helium(0),2025-10-19T07:20:48.904885
CHEBI:88321,potassium oxide,2025-10-19T07:20:48.905712
CHEBI:26020,phosphate,2025-10-19T07:20:48.906193
CHEBI:33330,scandium atom,2025-10-19T07:20:48.906758
CHEBI:33324,strontium atom,2025-10-19T07:20:48.907122
CHEBI:29287,gold atom,2025-10-19T07:20:48.907717
CHEBI:30512,silver atom,2025-10-19T07:20:48.908157
CHEBI:49202,elemental platinum,2025-10-19T07:20:48.908819
CHEBI:18248,iron atom,2025-10-19T07:20:48.909467
CHEBI:25016,lead atom,2025-10-19T07:20:48.910070
CHEBI:24866,salt,2025-10-19T07:20:48.910921
CHEBI:33417,diamond,2025-10-19T07:20:48.911312
CHEBI:60027,polymer,2025-10-19T07:20:50.021910
CHEBI:5631,heavy metal,2025-10-19T07:20:50.025758
CHEBI:51050,titanium dioxide nanoparticle,2025-10-19T07:20:50.039279
CHEBI:36560,zinc oxide,2025-10-19T07:20:50.040076
CHEBI:50834,cadmium selenide,2025-10-19T07:20:50.040465
CHEBI:50835,cadmium selenide nanoparticle,2025-10-19T07:20:50.040828
CHEBI:16866,alizarin,2025-10-19T07:20:50.041421
CHEBI:30069,ferric ferrocyanide,2025-10-19T07:20:50.041999
CHEBI:34653,Congo Red,2025-10-19T07:20:50.042582
CHEBI:11174,,2025-10-19T07:20:50.043336
CHEBI:41688,crystal violet,2025-10-19T07:20:50.044026
CHEBI:87199,,2025-10-19T07:20:50.044916
CHEBI:82411,Brilliant Blue,2025-10-19T07:20:50.045646
CHEBI:3150,,2025-10-19T07:20:50.046434
CHEBI:3962,curcumin,2025-10-19T07:20:50.047232
CHEBI:15060,,2025-10-19T07:20:50.048261
CHEBI:28966,chlorophyll,2025-10-19T07:20:50.048827
CHEBI:72449,malachite green,2025-10-19T07:42:27.965145
CHEBI:52053,eosin YS dye,2025-10-19T07:42:27.966377
CHEBI:3136,bixin,2025-10-19T07:42:27.967833
CHEBI:3080,Betanin,2025-10-19T07:42:27.968860
CHEBI:21860,L-pyrrolysine,2025-10-19T07:42:57.111664
CHEBI:30222,neutron,2025-10-19T07:43:03.732353
CHEBI:18059,lipid,2025-10-19T08:26:29.434357
CHEBI:24027,fatty-acyl group,2025-10-19T08:26:29.435955
CHEBI:35741,glycerolipid,2025-10-19T08:26:29.437225
CHEBI:37739,glycerophospholipid,2025-10-19T08:26:29.438101
CHEBI:26739,sphingolipid,2025-10-19T08:26:29.438967
CHEBI:35341,steroid,2025-10-19T08:26:29.439762
CHEBI:24913,isoprenoid,2025-10-19T08:26:29.440626
CHEBI:46662,mineral,2025-11-03T14:57:37.820608CHEBI:26188,polyketide,2025-12-14T23:20:36.447071
CHEBI:35186,terpene,2025-12-14T23:20:36.448502
CHEBI:18154,polysaccharide,2025-12-14T23:20:36.449560
CHEBI:166975,soybean oil,2025-12-14T23:20:37.579037
CHEBI:16236,ethanol,2025-12-14T23:20:37.579948
CHEBI:28885,butan-1-ol,2025-12-14T23:20:37.586396
CHEBI:28887,dimethyl ether,2025-12-14T23:20:37.586758
CHEBI:33492,radon-222 atom,2025-12-14T23:20:37.644846
CHEBI:80504,Radium-226,2025-12-14T23:20:37.645590
CHEBI:80505,Radium-228,2025-12-14T23:20:37.645978
CHEBI:196959,caesium-137,2025-12-14T23:20:37.646576
CHEBI:29238,tritium atom,2025-12-14T23:20:37.648492
CHEBI:36927,carbon-14 atom,2025-12-14T23:20:37.649036
CHEBI:37340,polonium-210 atom,2025-12-14T23:20:37.649555
CHEBI:26188,polyketide,2025-12-14T23:34:13.539907
