id,description,dataset,category,subcategory,region,delay,universe,type,dateCoverage,coverage,userCount,alphaCount,pyramidMultiplier,themes,dataset_id,dataset_name,category_id,category_name,subcategory_id,subcategory_name
board_independence_sector_percentile,Percentile ranking within sector peer group for board independence and diversity.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6806,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
board_independence_sector_rank,Company’s rank within its sector peer group for board independence and diversity.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6842,1,1,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
board_independence_subsector_percentile,Percentile ranking within subsector peer group for board independence and diversity.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6806,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
board_independence_subsector_rank,Company’s rank within its subsector peer group for board independence and diversity.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6842,1,1,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
community_corr_weighted_score,Community and citizenship score weighted by KPIs most correlated to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.5111,1,1,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
community_engagement_industry_percentile,Percentile ranking within industry peer group for community engagement and charitable activities.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6881,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
community_engagement_industry_rank,Company’s rank within its industry peer group for community engagement and charitable activities.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6916,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
community_engagement_score,Score measuring company contributions to local communities and public health.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.7064,2,2,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
community_engagement_sector_percentile,Percentile ranking within sector peer group for community engagement and charitable activities.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6881,1,1,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
community_engagement_sector_rank,Company’s rank within its sector peer group for community engagement and charitable activities.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6916,2,2,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
community_engagement_subsector_percentile,Percentile ranking within subsector peer group for community engagement and charitable activities.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6881,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
community_engagement_subsector_rank,Company’s rank within its subsector peer group for community engagement and charitable activities.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6916,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
community_hybrid_industry_percentile,Percentile ranking within industry peer group for community score weighted by strongest positive correlation to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.4708,1,2,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
community_hybrid_industry_position,Company’s position within industry peer group for community score weighted by strongest positive correlation to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.4766,1,1,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
community_hybrid_sector_percentile,Percentile ranking within sector peer group for community score weighted by strongest positive correlation to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.4708,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
community_hybrid_sector_position,Company’s position within sector peer group for community score weighted by strongest positive correlation to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.4766,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
community_hybrid_subsector_percentile,Percentile ranking within subsector peer group for community score weighted by strongest positive correlation to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.4708,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
community_hybrid_subsector_position,Company’s position within subsector peer group for community score weighted by strongest positive correlation to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.4766,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
community_maxcorr_industry_percentile,Percentile ranking within industry peer group for community score weighted by strongest correlation to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.5091,1,1,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
community_maxcorr_industry_position,Company’s position within industry peer group for community score weighted by strongest correlation to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.5111,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
community_maxcorr_sector_percentile,Percentile ranking within sector peer group for community score weighted by strongest correlation to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.5091,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
community_maxcorr_sector_position,Company’s position within sector peer group for community score weighted by strongest correlation to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.5111,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
community_maxcorr_subsector_percentile,Percentile ranking within subsector peer group for community score weighted by strongest correlation to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.5091,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
community_maxcorr_subsector_position,Company’s position within subsector peer group for community score weighted by strongest correlation to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.5111,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
community_pillar_composite_score,Aggregated score representing company’s overall community and citizenship performance.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.7083,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
community_positive_corr_score,Community and citizenship score weighted by KPIs most positively correlated to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.4766,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
community_score_industry_percentile,Percentile ranking within industry peer group for community impact score.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.69,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
community_score_industry_position,Company’s position within its industry peer group for community impact score.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6935,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
community_score_sector_percentile,Percentile ranking within sector peer group for community impact score.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.69,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
community_score_subsector_percentile,Percentile ranking within subsector peer group for community impact score.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.69,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
community_score_subsector_position,Company’s position within its subsector peer group for community impact score.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6935,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
community_sector_position,Company’s position within its sector based on community and citizenship score.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6935,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
disclosure_transparency_accountability_score,"Score measuring quality of reporting, transparency, and stakeholder engagement.","{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.7017,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
disclosure_transparency_industry_percentile,"Percentile ranking within industry peer group for disclosure, transparency, and accountability.","{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6834,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
disclosure_transparency_industry_rank,"Company’s rank within its industry peer group for disclosure, transparency, and accountability.","{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6869,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
disclosure_transparency_sector_percentile,"Percentile ranking within sector peer group for disclosure, transparency, and accountability.","{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6834,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
disclosure_transparency_sector_rank,"Company’s rank within its sector peer group for disclosure, transparency, and accountability.","{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6869,1,1,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
disclosure_transparency_subsector_percentile,"Percentile ranking within subsector peer group for disclosure, transparency, and accountability.","{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6834,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
disclosure_transparency_subsector_rank,"Company’s rank within its subsector peer group for disclosure, transparency, and accountability.","{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6869,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
employee_compensation_industry_percentile,Percentile ranking within industry peer group for employee compensation and satisfaction.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6751,1,1,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
employee_compensation_industry_rank,Company’s rank within its industry peer group for employee compensation and satisfaction.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6787,1,1,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
employee_compensation_satisfaction_score,"Score measuring fair pay, benefits, and practices for employee satisfaction.","{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6935,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
employee_compensation_sector_percentile,Percentile ranking within sector peer group for employee compensation and satisfaction.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6751,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
employee_compensation_sector_rank,Company’s rank within its sector peer group for employee compensation and satisfaction.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6787,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
employee_compensation_subsector_percentile,Percentile ranking within subsector peer group for employee compensation and satisfaction.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6751,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
employee_compensation_subsector_rank,Company’s rank within its subsector peer group for employee compensation and satisfaction.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6787,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
employee_training_industry_percentile,"Percentile ranking within industry peer group for employee training, safety, and well-being.","{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6793,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
employee_training_industry_rank,"Company’s rank within its industry peer group for employee training, safety, and well-being.","{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6829,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
employee_training_safety_score,"Score measuring workplace safety, training, and employee well-being.","{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6977,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
employee_training_sector_percentile,"Percentile ranking within sector peer group for employee training, safety, and well-being.","{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6793,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
employee_training_sector_rank,"Company’s rank within its sector peer group for employee training, safety, and well-being.","{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6829,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
employee_training_subsector_percentile,"Percentile ranking within subsector peer group for employee training, safety, and well-being.","{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6793,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
employee_training_subsector_rank,"Company’s rank within its subsector peer group for employee training, safety, and well-being.","{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6829,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
environmental_corr_weighted_industry_percentile,Company’s percentile within its industry based on environmental score weighted by KPIs most correlated to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.4906,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
environmental_corr_weighted_industry_position,Company’s position within its industry based on environmental score weighted by KPIs most correlated to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.4926,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
environmental_corr_weighted_score,Environmental score weighted by KPIs most correlated to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.4926,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
environmental_corr_weighted_sector_percentile,Company’s percentile within its sector based on environmental score weighted by KPIs most correlated to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.4906,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
environmental_corr_weighted_sector_position,Company’s position within its sector based on environmental score weighted by KPIs most correlated to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.4926,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
environmental_corr_weighted_subsector_percentile,Company’s percentile within its subsector based on environmental score weighted by KPIs most correlated to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.4906,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
environmental_corr_weighted_subsector_position,Company’s position within its subsector based on environmental score weighted by KPIs most correlated to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.4926,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
environmental_industry_percentile,Company’s percentile within its industry based on environmental score.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6901,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
environmental_industry_position,Company’s position within its industry based on environmental score.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.6936,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
environmental_pillar_composite_score,Aggregated score representing company’s overall environmental performance.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.7084,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
environmental_positive_corr_industry_percentile,Company’s percentile within its industry based on environmental score weighted by KPIs most positively correlated to financial returns.,"{'id': 'analyst11', 'name': 'ESG scores'}","{'id': 'analyst', 'name': 'Analyst'}","{'id': 'analyst-esg', 'name': 'ESG'}",ASI,1,MINVOL1M,MATRIX,1.0,0.4554,0,0,1.4,[],analyst11,ESG scores,analyst,Analyst,analyst-esg,ESG
